facility_id,facility_name,primary_sector,emissions_2023,label
1002610,DES MOINES COUNTY REGIONAL SOLID WASTE COMMISSION,Waste,61585.4,DES MOINES COUNTY REGIONAL SOLID WASTE COMMISSION [1002610] -- Waste
1004943,Anchor Glass Container Corporation - Plant 14,Minerals,61343.572,Anchor Glass Container Corporation - Plant 14 [1004943] -- Minerals
1004434,Carpenter Technology - Latrobe Operations,Metals,61338.532,Carpenter Technology - Latrobe Operations [1004434] -- Metals
1002763,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION,Petroleum and Natural Gas Systems,61290.784,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION [1002763] -- Petroleum and Natural Gas Systems
1005594,CITY OF ALBEMARLE LANDFILL,Waste,61211.25,CITY OF ALBEMARLE LANDFILL [1005594] -- Waste
1003954,"CIE Norfolk GNS, LLC",Other,61153.62,"CIE Norfolk GNS, LLC [1003954] -- Other"
1002230,SAPUTO CHEESE USA INC,Other,61019.62,SAPUTO CHEESE USA INC [1002230] -- Other
1005479,"Ingredion Incorporated, Indianapolis Plant",Other,60943.22,"Ingredion Incorporated, Indianapolis Plant [1005479] -- Other"
1006733,CAPITOL POWER PLANT,Power Plants,60868.008,CAPITOL POWER PLANT [1006733] -- Power Plants
1007897,TRAIL RIDGE LANDFILL INC,Waste,60844.184,TRAIL RIDGE LANDFILL INC [1007897] -- Waste
1002874,LAND O\LAKES INCORPORATED,Other,60694.572,LAND O\LAKES INCORPORATED [1002874] -- Other
1006258,Cargill Incorporated,Other,60583.072,Cargill Incorporated [1006258] -- Other
1004325,"MICRON TECHNOLOGY, INC.",Other,60486.195,"MICRON TECHNOLOGY, INC. [1004325] -- Other"
1004876,Tangerine Landfill,Waste,60483.25,Tangerine Landfill [1004876] -- Waste
1001560,ALLIANCE PIPELINE LP-Tampico,Petroleum and Natural Gas Systems,60343.874,ALLIANCE PIPELINE LP-Tampico [1001560] -- Petroleum and Natural Gas Systems
1002399,COLUMBIA UNIVERSITY-410 W 118TH ST,Other,60291.266,COLUMBIA UNIVERSITY-410 W 118TH ST [1002399] -- Other
1000627,ADVANSIX INC - CHESTERFIELD PLANT,Other,60212.47,ADVANSIX INC - CHESTERFIELD PLANT [1000627] -- Other
1002248,"INGEVITY SOUTH CAROLINA, LLC - DeRidder Plant",Chemicals,60206.722,"INGEVITY SOUTH CAROLINA, LLC - DeRidder Plant [1002248] -- Chemicals"
1002484,HIBBING PUBLIC UTILITIES COMMISSION,Natural Gas and Natural Gas Liquids Suppliers,60198.48,HIBBING PUBLIC UTILITIES COMMISSION [1002484] -- Natural Gas and Natural Gas Liquids Suppliers
1003518,LANXESS Corporation Kalama Site,Chemicals,60119.924,LANXESS Corporation Kalama Site [1003518] -- Chemicals
1005844,EAGLE COUNTY LANDFILL,Waste,60119.75,EAGLE COUNTY LANDFILL [1005844] -- Waste
1002186,"CertainTeed Gypsum Buchanan, LLC.",Minerals,60011.224,"CertainTeed Gypsum Buchanan, LLC. [1002186] -- Minerals"
1004272,PG&E HINKLEY COMPRESSOR STATION,Petroleum and Natural Gas Systems,59971.538,PG&E HINKLEY COMPRESSOR STATION [1004272] -- Petroleum and Natural Gas Systems
1008009,Harmony Compressor Station,Petroleum and Natural Gas Systems,59967.66,Harmony Compressor Station [1008009] -- Petroleum and Natural Gas Systems
1004682,SOUTH DADE SOLID WASTE DISPOSAL FACILITY,Waste,59885.25,SOUTH DADE SOLID WASTE DISPOSAL FACILITY [1004682] -- Waste
1005895,GREENWOOD FARMS LANDFILL,Waste,59556,GREENWOOD FARMS LANDFILL [1005895] -- Waste
1005091,WASHINGTON STATE UNIVERSITY,Other,59448.04,WASHINGTON STATE UNIVERSITY [1005091] -- Other
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,Other,59347.076,SOLUTIA INC - INDIAN ORCHARD PLANT [1002299] -- Other
1010234,Logansport Expansion Gathering Facility,Petroleum and Natural Gas Systems,59317.424,Logansport Expansion Gathering Facility [1010234] -- Petroleum and Natural Gas Systems
1003978,ENERGY CENTER SAN FRANCISCO,Power Plants,59256.976,ENERGY CENTER SAN FRANCISCO [1003978] -- Power Plants
1006722,SWIFT BEEF COMPANY,Other,59240.094,SWIFT BEEF COMPANY [1006722] -- Other
1005033,UNIVERSITY OF NORTHERN IOWA - POWER PLANT/MAIN CAMPUS,Other,59124.75,UNIVERSITY OF NORTHERN IOWA - POWER PLANT/MAIN CAMPUS [1005033] -- Other
1001899,U.S. DOE ARGONNE NATIONAL LABORATORY,Other,59066.776,U.S. DOE ARGONNE NATIONAL LABORATORY [1001899] -- Other
1003818,BOUNTIFUL SANITARY LANDFILL,Waste,58909.05,BOUNTIFUL SANITARY LANDFILL [1003818] -- Waste
1003949,CITY OF LOGAN LANDFILL,Waste,58861.2,CITY OF LOGAN LANDFILL [1003949] -- Waste
1007219,ST. LUCIE COUNTY BALING AND RECYCLING FACILITY,Waste,58763.196,ST. LUCIE COUNTY BALING AND RECYCLING FACILITY [1007219] -- Waste
1007636,S & S GRADING INC LANDFILL,Waste,58597.1,S & S GRADING INC LANDFILL [1007636] -- Waste
1006347,HORMEL FOODS CORPORATION,Other,58585.68,HORMEL FOODS CORPORATION [1006347] -- Other
1001790,Hilight-Reno Junction Gas Plant,Natural Gas and Natural Gas Liquids Suppliers,58391.198,Hilight-Reno Junction Gas Plant [1001790] -- Natural Gas and Natural Gas Liquids Suppliers
1004667,Fort Stewart Hqs 3rd Infantry Division (Mechanized),Waste,58200.618,Fort Stewart Hqs 3rd Infantry Division (Mechanized) [1004667] -- Waste
1006058,US GYPSUM - SHOALS PLANT,Minerals,58156.032,US GYPSUM - SHOALS PLANT [1006058] -- Minerals
1002271,UC DAVIS MEDICAL CENTER,Other,58120.63,UC DAVIS MEDICAL CENTER [1002271] -- Other
1005810,Aucilla Area Solid Waste Facility,Waste,58080.5,Aucilla Area Solid Waste Facility [1005810] -- Waste
1003405,BUSCH AGRICULTURAL RESOURCES,Other,57982.932,BUSCH AGRICULTURAL RESOURCES [1003405] -- Other
1001177,McCartney Generating Station,Power Plants,57799.788,McCartney Generating Station [1001177] -- Power Plants
1007755,MENOMINEE LANDFILL,Waste,57676.75,MENOMINEE LANDFILL [1007755] -- Waste
1003829,NORTH AMERICAN SALT CO,Chemicals,57451.284,NORTH AMERICAN SALT CO [1003829] -- Chemicals
1007824,SWIFT & CO,Other,57409.762,SWIFT & CO [1007824] -- Other
1002516,GEORGIA PACIFIC GYPSUM,Minerals,57331.7433164,GEORGIA PACIFIC GYPSUM [1002516] -- Minerals
1001721,"REAL ALLOY SPECIFICATION, LLC.",Metals,57086.338,"REAL ALLOY SPECIFICATION, LLC. [1001721] -- Metals"
1001828,TOYOTA MOTOR MFG IN INC,Other,57064.536,TOYOTA MOTOR MFG IN INC [1001828] -- Other
1002529,Corteva Agriscience LLC  Harbor Beach Operations,Chemicals,56532.988,Corteva Agriscience LLC  Harbor Beach Operations [1002529] -- Chemicals
1003081,"ALPEK POLYESTER MISSISSIPPI, INC.",Other,56461.488,"ALPEK POLYESTER MISSISSIPPI, INC. [1003081] -- Other"
1004022,JBS Swift Beef Company - Greeley Plant,Other,56423.188,JBS Swift Beef Company - Greeley Plant [1004022] -- Other
1003157,SNF Holding Company,Chemicals,56391.388,SNF Holding Company [1003157] -- Chemicals
1003903,"Westlake, Aberdeen",Other,56277.788,"Westlake, Aberdeen [1003903] -- Other"
1004091,"BONANZA BIOENERGY, LLC",Other,56157.288,"BONANZA BIOENERGY, LLC [1004091] -- Other"
1006431,TPIC Basin 940 - Breton Sound 20-21,Petroleum and Natural Gas Systems,56118.396,TPIC Basin 940 - Breton Sound 20-21 [1006431] -- Petroleum and Natural Gas Systems
1005508,Caesars Entertainment Consolidated Properties Source ID 257,Other,56095.788,Caesars Entertainment Consolidated Properties Source ID 257 [1005508] -- Other
1004191,NOVELIS ALUMINUM CORPORATION,Metals,56053.588,NOVELIS ALUMINUM CORPORATION [1004191] -- Metals
1005349,CENTRAL PENINSULA BALING FACILITY-SOLDOTNA LF,Waste,56027.688,CENTRAL PENINSULA BALING FACILITY-SOLDOTNA LF [1005349] -- Waste
1008158,Oxford Station,Petroleum and Natural Gas Systems,55953.394,Oxford Station [1008158] -- Petroleum and Natural Gas Systems
1003186,"INEOS Americas, LLC",Chemicals,55830.84,"INEOS Americas, LLC [1003186] -- Chemicals"
1005880,BMW MANUFACTURING CORPORATION,Other,55825.276,BMW MANUFACTURING CORPORATION [1005880] -- Other
1005266,WM - Tekoi Landfill,Waste,55723.192,WM - Tekoi Landfill [1005266] -- Waste
1006572,CERTAINTEED GYPSUM SEATTLE,Minerals,55644.54,CERTAINTEED GYPSUM SEATTLE [1006572] -- Minerals
1002698,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,Chemicals,55611,AIR PRODUCTS & CHEMICALS INC - Geismar SMR [1002698] -- Chemicals
1003548,DIVISION OF WILDLIFE RESOURCES LEEKAY LANDFILL,Waste,55580,DIVISION OF WILDLIFE RESOURCES LEEKAY LANDFILL [1003548] -- Waste
1007075,OUTAGAMIE COUNTY LANDFILL,Waste,55561.248,OUTAGAMIE COUNTY LANDFILL [1007075] -- Waste
1004302,Beaver Gas Plant,Petroleum and Natural Gas Systems,55504.986,Beaver Gas Plant [1004302] -- Petroleum and Natural Gas Systems
1006972,"SWVA, INC.",Metals,55477.668,"SWVA, INC. [1006972] -- Metals"
1000087,Energy Center Dover,Power Plants,55477.492,Energy Center Dover [1000087] -- Power Plants
1005056,BROWN COUNTY LANDFILL,Waste,55468,BROWN COUNTY LANDFILL [1005056] -- Waste
1002377,Douglas Gas Plant,Natural Gas and Natural Gas Liquids Suppliers,55309.354,Douglas Gas Plant [1002377] -- Natural Gas and Natural Gas Liquids Suppliers
1002019,"OWENS CORNING INSULATING SYSTEMS, LLC - WAXAHACHIE",Minerals,55214.356,"OWENS CORNING INSULATING SYSTEMS, LLC - WAXAHACHIE [1002019] -- Minerals"
1000629,UOP.LLC SHREVEPORT,Chemicals,55125.792,UOP.LLC SHREVEPORT [1000629] -- Chemicals
1006259,INEOS US Chemicals Company  Naperville Campus,Other,55110.892,INEOS US Chemicals Company  Naperville Campus [1006259] -- Other
1003398,SPRING GARDENS STEAM PLANT,Power Plants,55077.944,SPRING GARDENS STEAM PLANT [1003398] -- Power Plants
1004161,COLUMBIA GAS FILES CREEK COMPRESSOR STATION,Petroleum and Natural Gas Systems,55040.756,COLUMBIA GAS FILES CREEK COMPRESSOR STATION [1004161] -- Petroleum and Natural Gas Systems
1003039,Greenwood County Landfills,Waste,54865.5,Greenwood County Landfills [1003039] -- Waste
1002159,HASTINGS LANDFILL,Waste,54721.85,HASTINGS LANDFILL [1002159] -- Waste
1000140,SONNEBORN LLC/PETROLIA PLT,Petroleum and Natural Gas Systems,54717.492,SONNEBORN LLC/PETROLIA PLT [1000140] -- Petroleum and Natural Gas Systems
1009669,Crisp County Landfill,Waste,54702,Crisp County Landfill [1009669] -- Waste
1005335,RICE COUNTY LANDFILL,Waste,54669.798,RICE COUNTY LANDFILL [1005335] -- Waste
1005459,"Mitsubishi Electric Power Products, Inc.",Import and Export of Equipment Containing Fluorintaed GHGs,54655.8636,"Mitsubishi Electric Power Products, Inc. [1005459] -- Import and Export of Equipment Containing Fluorintaed GHGs"
1005187,TRANS ALASKA PIPELINE SYSTEM PUMP STATION 4,Other,54578.144,TRANS ALASKA PIPELINE SYSTEM PUMP STATION 4 [1005187] -- Other
1006055,"STERLING ETHANOL, LLC",Other,54556.444,"STERLING ETHANOL, LLC [1006055] -- Other"
1002083,"YUMA ETHANOL, LLC",Other,54449.744,"YUMA ETHANOL, LLC [1002083] -- Other"
1001827,TYSON FRESH MEATS INC,Other,54437.894,TYSON FRESH MEATS INC [1001827] -- Other
1005263,FLORIM USA INC,Minerals,54429.996,FLORIM USA INC [1005263] -- Minerals
1000304,CARGILL CORN MILLING-WAHPETON FACILITY,Other,54419.412,CARGILL CORN MILLING-WAHPETON FACILITY [1000304] -- Other
1006153,GREAT RIVER REGIONAL WASTE AUTHORITY SANITARY LANDFILL,Waste,54366.8,GREAT RIVER REGIONAL WASTE AUTHORITY SANITARY LANDFILL [1006153] -- Waste
1010759,"WestRock Container, LLC",Pulp and Paper,54342.996,"WestRock Container, LLC [1010759] -- Pulp and Paper"
1007823,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #23,Minerals,54010.496,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #23 [1007823] -- Minerals
1008004,Celina Landfill,Waste,53952,Celina Landfill [1008004] -- Waste
1011973,"Tyson Poultry, Inc Broken Bow",Other,53889.722,"Tyson Poultry, Inc Broken Bow [1011973] -- Other"
1004680,58TH ST LF (MAIN COUNTY LF),Waste,53834,58TH ST LF (MAIN COUNTY LF) [1004680] -- Waste
1002349,BRIDGEPORT ETHANOL LLC,Other,53787.748,BRIDGEPORT ETHANOL LLC [1002349] -- Other
1003467,QUEEN CREEK MSW LANDFILL,Waste,53734.75,QUEEN CREEK MSW LANDFILL [1003467] -- Waste
1004016,Cleveland Clinic,Other,53699.648,Cleveland Clinic [1004016] -- Other
1007657,Hatters Pond Gas Plant,Natural Gas and Natural Gas Liquids Suppliers,53560.582,Hatters Pond Gas Plant [1007657] -- Natural Gas and Natural Gas Liquids Suppliers
1006828,BRISTOL MYERS SQUIBB INC,Chemicals,53541.848,BRISTOL MYERS SQUIBB INC [1006828] -- Chemicals
1009528,Procter & Gamble Paper Products,Pulp and Paper,53494.148,Procter & Gamble Paper Products [1009528] -- Pulp and Paper
1002983,ABBOTT PARK FACILITY,Other,53455.748,ABBOTT PARK FACILITY [1002983] -- Other
1005341,HONDA MANUFACTURING OF ALABAMA LLC,Other,53416.846,HONDA MANUFACTURING OF ALABAMA LLC [1005341] -- Other
1006936,Summit Sustainable Ingredients DBA Amber Wave,Other,53315.8,Summit Sustainable Ingredients DBA Amber Wave [1006936] -- Other
1007830,Poet Bioprocessing-Bingham Lake,Other,53257.4,Poet Bioprocessing-Bingham Lake [1007830] -- Other
1001766,Cedar Rapids/Linn County Solid Waste Agency Site #1,Waste,53053.25,Cedar Rapids/Linn County Solid Waste Agency Site #1 [1001766] -- Waste
1002755,FORD MOTOR COMPANY - FORD MICHIGAN ASSEMBLY SITE,Other,53033.448,FORD MOTOR COMPANY - FORD MICHIGAN ASSEMBLY SITE [1002755] -- Other
1004528,JIM BEAM BRANDS COMPANY,Other,52992.51,JIM BEAM BRANDS COMPANY [1004528] -- Other
1002875,GENERAL MOTORS LLC BEDFORD CETC,Metals,52719.582,GENERAL MOTORS LLC BEDFORD CETC [1002875] -- Metals
1002437,SIKORSKY AIRCRAFT HEADQUARTERS,Other,52376.45,SIKORSKY AIRCRAFT HEADQUARTERS [1002437] -- Other
1000557,"University of California, San Francisco - Parnassus Campus",Other,52296.652,"University of California, San Francisco - Parnassus Campus [1000557] -- Other"
1007831,WESTSIDE RECYCLING AND DISPOSAL FACILITY,Waste,52267.696,WESTSIDE RECYCLING AND DISPOSAL FACILITY [1007831] -- Waste
1002749,"SYNGENTA CROP PROTECTION, LLC. - ST GABRIEL PLANT",Chemicals,52250.704,"SYNGENTA CROP PROTECTION, LLC. - ST GABRIEL PLANT [1002749] -- Chemicals"
1002205,FOSTER FARMS LIVINGSTON COMPLEX,Other,52238.804,FOSTER FARMS LIVINGSTON COMPLEX [1002205] -- Other
1002504,Ardagh Glass Inc. (Bridgeton),Minerals,52229.704,Ardagh Glass Inc. (Bridgeton) [1002504] -- Minerals
1006147,ANHEUSER-BUSCH LLC,Other,52175.278,ANHEUSER-BUSCH LLC [1006147] -- Other
1003494,JW Aluminum,Metals,52140.304,JW Aluminum [1003494] -- Metals
1002575,Caterpillar Inc. - East Peoria Plant,Other,52137.468,Caterpillar Inc. - East Peoria Plant [1002575] -- Other
1010979,NCIRSWA Sanitary Landfill,Waste,52033.25,NCIRSWA Sanitary Landfill [1010979] -- Waste
1004039,"Nebraska Corn Processing, LLC",Other,51969.004,"Nebraska Corn Processing, LLC [1004039] -- Other"
1002571,Northrop Grumman Systems Corporation,Other,51816.446,Northrop Grumman Systems Corporation [1002571] -- Other
1006121,JBS SWIFT,Other,51697.244,JBS SWIFT [1006121] -- Other
1006594,Leprino Foods - Lemoore West,Other,51604.256,Leprino Foods - Lemoore West [1006594] -- Other
1001748,"SOLVAY SPECIALTY POLYMERS USA, LLC",Other,51567.154,"SOLVAY SPECIALTY POLYMERS USA, LLC [1001748] -- Other"
1006780,UNIVERSITY OF GEORGIA,Other,51532.602,UNIVERSITY OF GEORGIA [1006780] -- Other
1006834,Twin Landfill Corporation,Waste,51446.25,Twin Landfill Corporation [1006834] -- Waste
1002184,"Florida's Natural Growers, Inc.",Other,51310.056,"Florida's Natural Growers, Inc. [1002184] -- Other"
1000427,PAPERWORKS INDUSTRIES INC,Pulp and Paper,51272.356,PAPERWORKS INDUSTRIES INC [1000427] -- Pulp and Paper
1002706,Gold Bond - MED Plant,Minerals,51246.708,Gold Bond - MED Plant [1002706] -- Minerals
1000336,Koppers Inc. Stickney Plant,Chemicals,51239.608,Koppers Inc. Stickney Plant [1000336] -- Chemicals
1003725,FLORIDA GAS TRANSMISSION COMPANY - SILVER SPRINGS,Petroleum and Natural Gas Systems,51055.046,FLORIDA GAS TRANSMISSION COMPANY - SILVER SPRINGS [1003725] -- Petroleum and Natural Gas Systems
1007080,GULFSTREAM STATION 420,Petroleum and Natural Gas Systems,51030.028,GULFSTREAM STATION 420 [1007080] -- Petroleum and Natural Gas Systems
1005878,LAKE COUNTY SOLID WASTE FACILITY *,Waste,50927,LAKE COUNTY SOLID WASTE FACILITY * [1005878] -- Waste
1006856,LION ELASTOMERS ORANGE PLANT,Other,50906.108,LION ELASTOMERS ORANGE PLANT [1006856] -- Other
1006016,FREEPORT LNG IMPORT TERMINAL,Petroleum and Natural Gas Systems,50805.092,FREEPORT LNG IMPORT TERMINAL [1006016] -- Petroleum and Natural Gas Systems
1007716,PARKCHESTER SOUTH CONDOMINIUM,Other,50721.77,PARKCHESTER SOUTH CONDOMINIUM [1007716] -- Other
1005019,Bunge Chevron Ag Renewables LLC  Cairo Facility,Other,50713.76,Bunge Chevron Ag Renewables LLC  Cairo Facility [1005019] -- Other
1006764,UNIVERSITY OF OKLAHOMA,Other,50547.26,UNIVERSITY OF OKLAHOMA [1006764] -- Other
1004165,"IROQUOIS GAS TRANSMISSION SYSTEM, L.P. - BROOKFIELD COMPRESSOR STATION",Petroleum and Natural Gas Systems,50539.012,"IROQUOIS GAS TRANSMISSION SYSTEM, L.P. - BROOKFIELD COMPRESSOR STATION [1004165] -- Petroleum and Natural Gas Systems"
1004793,GOODYEAR TIRE & RUBBER COMPANY,Other,50473.86,GOODYEAR TIRE & RUBBER COMPANY [1004793] -- Other
1002654,GOODYEAR TIRE AND RUBBER COMPANY DANVILLE,Other,50329.16,GOODYEAR TIRE AND RUBBER COMPANY DANVILLE [1002654] -- Other
1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill",Metals,50136.46,"Gerdau Ameristeel US, Inc - Charlotte Mill [1003507] -- Metals"
1003975,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,Other,50087.21,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC [1003975] -- Other
1005156,SOLVAY CHEMICALS INC,Chemicals,50067.5,SOLVAY CHEMICALS INC [1005156] -- Chemicals
1002726,UNIVERSITY OF CALIFORNIA DAVIS,Other,49930.858,UNIVERSITY OF CALIFORNIA DAVIS [1002726] -- Other
1005059,GEORGIA-PACIFIC GYPSUM LLC,Minerals,49843.23638584,GEORGIA-PACIFIC GYPSUM LLC [1005059] -- Minerals
1000425,MERCER COUNTY LANDFILL,Waste,49775.25,MERCER COUNTY LANDFILL [1000425] -- Waste
1006699,CARGILL INC,Other,49775.212,CARGILL INC [1006699] -- Other
1005577,CSL BEHRING LLC,Chemicals,49728.712,CSL BEHRING LLC [1005577] -- Chemicals
1001958,HUNTINGTON INGALLS INCORPORATED,Metals,49706.726,HUNTINGTON INGALLS INCORPORATED [1001958] -- Metals
1002862,U S PAPER MILLS Menasha,Pulp and Paper,49678.712,U S PAPER MILLS Menasha [1002862] -- Pulp and Paper
1009432,Gulf South Pipeline - Clarence Station,Petroleum and Natural Gas Systems,49560.698,Gulf South Pipeline - Clarence Station [1009432] -- Petroleum and Natural Gas Systems
1004976,Citizens Disposal Landfill,Waste,49422.05,Citizens Disposal Landfill [1004976] -- Waste
1004743,TOLAND ROAD LANDFILL,Waste,49415,TOLAND ROAD LANDFILL [1004743] -- Waste
1005161,Guaynabo Landfill,Waste,49394.7,Guaynabo Landfill [1005161] -- Waste
1004155,SUBARU of INDIANA AUTOMOTIVE INCORPORATED,Other,49356.264,SUBARU of INDIANA AUTOMOTIVE INCORPORATED [1004155] -- Other
1003335,MURRAY COUNTY LANDFILL,Waste,49318.25,MURRAY COUNTY LANDFILL [1003335] -- Waste
1002933,Novelis ALR Aluminum LLC (Davenport Casting),Metals,49269.164,Novelis ALR Aluminum LLC (Davenport Casting) [1002933] -- Metals
1001886,Loma Linda University,Other,49210.464,Loma Linda University [1001886] -- Other
1005000,AUDUBON METALS LLC,Metals,49175.164,AUDUBON METALS LLC [1005000] -- Metals
1003370,ICL,Chemicals,49155.352,ICL [1003370] -- Chemicals
1002118,"EPNG Station 6560 Pecos River, NM",Petroleum and Natural Gas Systems,49001.028,"EPNG Station 6560 Pecos River, NM [1002118] -- Petroleum and Natural Gas Systems"
1010287,Rayonier Performance Fibers LLC - Yulee Landfill,Waste,48980.75,Rayonier Performance Fibers LLC - Yulee Landfill [1010287] -- Waste
1007554,BUTLER COUNTY LANDFILL,Waste,48960.5,BUTLER COUNTY LANDFILL [1007554] -- Waste
1005365,LEXINGTON / FAYETTE LANDFILL,Waste,48884.25,LEXINGTON / FAYETTE LANDFILL [1005365] -- Waste
1005461,LINCOLN COUNTY LANDFILL,Waste,48874,LINCOLN COUNTY LANDFILL [1005461] -- Waste
1002745,"NGPL Station 103, Minneola, KS",Petroleum and Natural Gas Systems,48758.738,"NGPL Station 103, Minneola, KS [1002745] -- Petroleum and Natural Gas Systems"
1007795,CHESTNUT RIDGE LANDFILL,Waste,48758.544,CHESTNUT RIDGE LANDFILL [1007795] -- Waste
1002178,Anchor Glass Container. - Plant 42,Minerals,48752.028,Anchor Glass Container. - Plant 42 [1002178] -- Minerals
1003145,US Army Fort Drum,Other,48746.856,US Army Fort Drum [1003145] -- Other
1005525,BELLEFIELD BOILER PLANT,Power Plants,48730.016,BELLEFIELD BOILER PLANT [1005525] -- Power Plants
1001912,"TYSON FRESH MEATS, INC. - WATERLOO",Other,48703.716,"TYSON FRESH MEATS, INC. - WATERLOO [1001912] -- Other"
1006662,TRENTON AGRI PRODUCTS,Other,48699.816,TRENTON AGRI PRODUCTS [1006662] -- Other
1007383,Fountain Valley Power Plant,Power Plants,48697.116,Fountain Valley Power Plant [1007383] -- Power Plants
1006236,EMORY UNIVERSITY,Other,48642.814,EMORY UNIVERSITY [1006236] -- Other
1006626,INTERNATIONAL PAPER - HENDERSON MILL,Pulp and Paper,48602.216,INTERNATIONAL PAPER - HENDERSON MILL [1006626] -- Pulp and Paper
1007798,R & B LANDFILL,Waste,48577.392,R & B LANDFILL [1007798] -- Waste
1006371,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,Other,48576.068,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT [1006371] -- Other
1002559,"JELD-WEN, INC.",Other,48572.728,"JELD-WEN, INC. [1002559] -- Other"
1002929,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 29,Minerals,48540.62,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 29 [1002929] -- Minerals
1005415,SMITHFIELD FRESH MEATS CORP-DENISON,Other,48538.646,SMITHFIELD FRESH MEATS CORP-DENISON [1005415] -- Other
1007899,CHESSER ISLAND ROAD LANDFILL,Waste,48457,CHESSER ISLAND ROAD LANDFILL [1007899] -- Waste
1004985,TAMINCO US LLC,Chemicals,48424.268,TAMINCO US LLC [1004985] -- Chemicals
1005476,MID AMERICA AGRI PRODUCTS WHEATLAND LLC,Other,48376.968,MID AMERICA AGRI PRODUCTS WHEATLAND LLC [1005476] -- Other
1009464,Gulf South Pipeline - Marksville Station,Petroleum and Natural Gas Systems,48211.472,Gulf South Pipeline - Marksville Station [1009464] -- Petroleum and Natural Gas Systems
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,Waste,48138.264,ISLIP MCARTHUR RESOURCE RECOVERY FACIL [1002277] -- Waste
